timestamp,buyer,seller,symbol,currency,price,quantity
141200,,,INTARIAN_PEPPER_ROOT,XIRECS,11147.0,6
147000,,,INTARIAN_PEPPER_ROOT,XIRECS,11153.0,7
148700,,,INTARIAN_PEPPER_ROOT,XIRECS,11145.0,6
157200,,,INTARIAN_PEPPER_ROOT,XIRECS,11163.0,4
161800,,,INTARIAN_PEPPER_ROOT,XIRECS,11165.0,6
170300,,,INTARIAN_PEPPER_ROOT,XIRECS,11176.0,7
174000,,,INTARIAN_PEPPER_ROOT,XIRECS,11165.0,7
178800,,,INTARIAN_PEPPER_ROOT,XIRECS,11185.0,4
184800,,,INTARIAN_PEPPER_ROOT,XIRECS,11188.0,7
186800,,,INTARIAN_PEPPER_ROOT,XIRECS,11196.0,7
187000,,,INTARIAN_PEPPER_ROOT,XIRECS,11196.0,3
191300,,,INTARIAN_PEPPER_ROOT,XIRECS,11185.0,7
208300,,,INTARIAN_PEPPER_ROOT,XIRECS,11214.0,7
211700,,,INTARIAN_PEPPER_ROOT,XIRECS,11206.0,4
215300,,,INTARIAN_PEPPER_ROOT,XIRECS,11211.0,5
218900,,,INTARIAN_PEPPER_ROOT,XIRECS,11225.0,3
222800,,,INTARIAN_PEPPER_ROOT,XIRECS,11217.0,4
228300,,,INTARIAN_PEPPER_ROOT,XIRECS,11234.0,3
229500,,,INTARIAN_PEPPER_ROOT,XIRECS,11223.0,4
232900,,,INTARIAN_PEPPER_ROOT,XIRECS,11239.0,4
235100,,,INTARIAN_PEPPER_ROOT,XIRECS,11238.0,6
241200,,,INTARIAN_PEPPER_ROOT,XIRECS,11244.0,6
243200,,,INTARIAN_PEPPER_ROOT,XIRECS,11249.0,5
245300,,,INTARIAN_PEPPER_ROOT,XIRECS,11239.0,6
245500,,,INTARIAN_PEPPER_ROOT,XIRECS,11252.0,6
251900,,,INTARIAN_PEPPER_ROOT,XIRECS,11255.0,8
259200,,,INTARIAN_PEPPER_ROOT,XIRECS,11265.0,7
263800,,,INTARIAN_PEPPER_ROOT,XIRECS,11258.0,6
263900,,,INTARIAN_PEPPER_ROOT,XIRECS,11258.0,6
269600,,,INTARIAN_PEPPER_ROOT,XIRECS,11263.0,7
272700,,,INTARIAN_PEPPER_ROOT,XIRECS,11269.0,6
273300,,,INTARIAN_PEPPER_ROOT,XIRECS,11264.0,5
273700,,,INTARIAN_PEPPER_ROOT,XIRECS,11268.0,3
275900,,,INTARIAN_PEPPER_ROOT,XIRECS,11270.0,7
276000,,,INTARIAN_PEPPER_ROOT,XIRECS,11272.0,6
282100,,,INTARIAN_PEPPER_ROOT,XIRECS,11285.0,4
283800,,,INTARIAN_PEPPER_ROOT,XIRECS,11287.0,6
287400,,,INTARIAN_PEPPER_ROOT,XIRECS,11290.0,5
289600,,,INTARIAN_PEPPER_ROOT,XIRECS,11296.0,7
298800,,,INTARIAN_PEPPER_ROOT,XIRECS,11302.0,7
301200,,,INTARIAN_PEPPER_ROOT,XIRECS,11297.0,8
302500,,,INTARIAN_PEPPER_ROOT,XIRECS,11299.0,8
303200,,,INTARIAN_PEPPER_ROOT,XIRECS,11297.0,7
309100,,,INTARIAN_PEPPER_ROOT,XIRECS,11300.0,5
309700,,,INTARIAN_PEPPER_ROOT,XIRECS,11316.0,6
316600,,,INTARIAN_PEPPER_ROOT,XIRECS,11310.0,4
320500,,,INTARIAN_PEPPER_ROOT,XIRECS,11317.0,3
324600,,,INTARIAN_PEPPER_ROOT,XIRECS,11318.0,4
325100,,,INTARIAN_PEPPER_ROOT,XIRECS,11319.0,5
329700,,,INTARIAN_PEPPER_ROOT,XIRECS,11326.0,4
337700,,,INTARIAN_PEPPER_ROOT,XIRECS,11344.0,4
350500,,,INTARIAN_PEPPER_ROOT,XIRECS,11347.0,5
350900,,,INTARIAN_PEPPER_ROOT,XIRECS,11345.0,4
351600,,,INTARIAN_PEPPER_ROOT,XIRECS,11361.0,4
359500,,,INTARIAN_PEPPER_ROOT,XIRECS,11366.0,3
363600,,,INTARIAN_PEPPER_ROOT,XIRECS,11357.0,7
363800,,,INTARIAN_PEPPER_ROOT,XIRECS,11358.0,7
367800,,,INTARIAN_PEPPER_ROOT,XIRECS,11371.0,5
369200,,,INTARIAN_PEPPER_ROOT,XIRECS,11363.0,3
371200,,,INTARIAN_PEPPER_ROOT,XIRECS,11365.0,7
371400,,,INTARIAN_PEPPER_ROOT,XIRECS,11365.0,7
378200,,,INTARIAN_PEPPER_ROOT,XIRECS,11387.0,3
384200,,,INTARIAN_PEPPER_ROOT,XIRECS,11390.0,6
388700,,,INTARIAN_PEPPER_ROOT,XIRECS,11395.0,5
393200,,,INTARIAN_PEPPER_ROOT,XIRECS,11389.0,6
398800,,,INTARIAN_PEPPER_ROOT,XIRECS,11395.0,5
399000,,,INTARIAN_PEPPER_ROOT,XIRECS,11395.0,7
400000,,,INTARIAN_PEPPER_ROOT,XIRECS,11394.0,7
405100,,,INTARIAN_PEPPER_ROOT,XIRECS,11411.0,5
406700,,,INTARIAN_PEPPER_ROOT,XIRECS,11413.0,7
407300,,,INTARIAN_PEPPER_ROOT,XIRECS,11410.0,6
409300,,,INTARIAN_PEPPER_ROOT,XIRECS,11405.0,5
412600,,,INTARIAN_PEPPER_ROOT,XIRECS,11406.0,7
413500,,,INTARIAN_PEPPER_ROOT,XIRECS,11420.0,3
415700,,,INTARIAN_PEPPER_ROOT,XIRECS,11409.0,7
417900,,,INTARIAN_PEPPER_ROOT,XIRECS,11412.0,6
420600,,,INTARIAN_PEPPER_ROOT,XIRECS,11414.0,7
421100,,,INTARIAN_PEPPER_ROOT,XIRECS,11415.0,3
423200,,,INTARIAN_PEPPER_ROOT,XIRECS,11417.0,6
424800,,,INTARIAN_PEPPER_ROOT,XIRECS,11421.0,6
429600,,,INTARIAN_PEPPER_ROOT,XIRECS,11426.0,3
431600,,,INTARIAN_PEPPER_ROOT,XIRECS,11425.0,7
432100,,,INTARIAN_PEPPER_ROOT,XIRECS,11435.0,6
432300,,,INTARIAN_PEPPER_ROOT,XIRECS,11426.0,7
435500,,,INTARIAN_PEPPER_ROOT,XIRECS,11438.0,5
436500,,,INTARIAN_PEPPER_ROOT,XIRECS,11430.0,3
453500,,,INTARIAN_PEPPER_ROOT,XIRECS,11450.0,7
455400,,,INTARIAN_PEPPER_ROOT,XIRECS,11464.0,5
457500,,,INTARIAN_PEPPER_ROOT,XIRECS,11464.0,5
457600,,,INTARIAN_PEPPER_ROOT,XIRECS,11464.0,4
460000,,,INTARIAN_PEPPER_ROOT,XIRECS,11454.0,6
460700,,,INTARIAN_PEPPER_ROOT,XIRECS,11464.0,7
464100,,,INTARIAN_PEPPER_ROOT,XIRECS,11458.0,6
465200,,,INTARIAN_PEPPER_ROOT,XIRECS,11468.0,5
469000,,,INTARIAN_PEPPER_ROOT,XIRECS,11475.0,7
470900,,,INTARIAN_PEPPER_ROOT,XIRECS,11465.0,7
479500,,,INTARIAN_PEPPER_ROOT,XIRECS,11473.0,3
484200,,,INTARIAN_PEPPER_ROOT,XIRECS,11478.0,6
487200,,,INTARIAN_PEPPER_ROOT,XIRECS,11493.0,6
488700,,,INTARIAN_PEPPER_ROOT,XIRECS,11495.0,3
488800,,,INTARIAN_PEPPER_ROOT,XIRECS,11483.0,5
494600,,,INTARIAN_PEPPER_ROOT,XIRECS,11485.0,5
494900,,,INTARIAN_PEPPER_ROOT,XIRECS,11501.0,3
497200,,,INTARIAN_PEPPER_ROOT,XIRECS,11488.0,4
497800,,,INTARIAN_PEPPER_ROOT,XIRECS,11504.0,5
498800,,,INTARIAN_PEPPER_ROOT,XIRECS,11502.0,3
500300,,,INTARIAN_PEPPER_ROOT,XIRECS,11507.0,6
503800,,,INTARIAN_PEPPER_ROOT,XIRECS,11510.0,4
504900,,,INTARIAN_PEPPER_ROOT,XIRECS,11499.0,4
507700,,,INTARIAN_PEPPER_ROOT,XIRECS,11501.0,6
508700,,,INTARIAN_PEPPER_ROOT,XIRECS,11515.0,5
508800,,,INTARIAN_PEPPER_ROOT,XIRECS,11515.0,5
509600,,,INTARIAN_PEPPER_ROOT,XIRECS,11503.0,4
512100,,,INTARIAN_PEPPER_ROOT,XIRECS,11515.0,6
513000,,,INTARIAN_PEPPER_ROOT,XIRECS,11509.0,7
514300,,,INTARIAN_PEPPER_ROOT,XIRECS,11517.0,6
516700,,,INTARIAN_PEPPER_ROOT,XIRECS,11523.0,6
517700,,,INTARIAN_PEPPER_ROOT,XIRECS,11511.0,7
519200,,,INTARIAN_PEPPER_ROOT,XIRECS,11513.0,6
523400,,,INTARIAN_PEPPER_ROOT,XIRECS,11517.0,6
524600,,,INTARIAN_PEPPER_ROOT,XIRECS,11521.0,3
524700,,,INTARIAN_PEPPER_ROOT,XIRECS,11528.0,7
525500,,,INTARIAN_PEPPER_ROOT,XIRECS,11516.0,6
529400,,,INTARIAN_PEPPER_ROOT,XIRECS,11536.0,3
534000,,,INTARIAN_PEPPER_ROOT,XIRECS,11537.0,4
534100,,,INTARIAN_PEPPER_ROOT,XIRECS,11537.0,4
537800,,,INTARIAN_PEPPER_ROOT,XIRECS,11541.0,7
543100,,,INTARIAN_PEPPER_ROOT,XIRECS,11549.0,5
544200,,,INTARIAN_PEPPER_ROOT,XIRECS,11535.0,3
547500,,,INTARIAN_PEPPER_ROOT,XIRECS,11541.0,6
547800,,,INTARIAN_PEPPER_ROOT,XIRECS,11557.0,5
552200,,,INTARIAN_PEPPER_ROOT,XIRECS,11548.0,3
553200,,,INTARIAN_PEPPER_ROOT,XIRECS,11547.0,5
555400,,,INTARIAN_PEPPER_ROOT,XIRECS,11558.0,4
564100,,,INTARIAN_PEPPER_ROOT,XIRECS,11558.0,7
574600,,,INTARIAN_PEPPER_ROOT,XIRECS,11578.0,8
574700,,,INTARIAN_PEPPER_ROOT,XIRECS,11581.0,6
576500,,,INTARIAN_PEPPER_ROOT,XIRECS,11570.0,5
586900,,,INTARIAN_PEPPER_ROOT,XIRECS,11590.0,7
590700,,,INTARIAN_PEPPER_ROOT,XIRECS,11594.0,8
591600,,,INTARIAN_PEPPER_ROOT,XIRECS,11588.0,7
593200,,,INTARIAN_PEPPER_ROOT,XIRECS,11589.0,4
597100,,,INTARIAN_PEPPER_ROOT,XIRECS,11603.0,6
599600,,,INTARIAN_PEPPER_ROOT,XIRECS,11606.0,4
602300,,,INTARIAN_PEPPER_ROOT,XIRECS,11596.0,3
605800,,,INTARIAN_PEPPER_ROOT,XIRECS,11597.0,5
607000,,,INTARIAN_PEPPER_ROOT,XIRECS,11603.0,4
611100,,,INTARIAN_PEPPER_ROOT,XIRECS,11617.0,5
617800,,,INTARIAN_PEPPER_ROOT,XIRECS,11611.0,6
620100,,,INTARIAN_PEPPER_ROOT,XIRECS,11614.0,6
622100,,,INTARIAN_PEPPER_ROOT,XIRECS,11616.0,7
623600,,,INTARIAN_PEPPER_ROOT,XIRECS,11617.0,3
627500,,,INTARIAN_PEPPER_ROOT,XIRECS,11634.0,4
628200,,,INTARIAN_PEPPER_ROOT,XIRECS,11622.0,5
630300,,,INTARIAN_PEPPER_ROOT,XIRECS,11637.0,4
631800,,,INTARIAN_PEPPER_ROOT,XIRECS,11625.0,7
636700,,,INTARIAN_PEPPER_ROOT,XIRECS,11643.0,5
639300,,,INTARIAN_PEPPER_ROOT,XIRECS,11642.0,6
640900,,,INTARIAN_PEPPER_ROOT,XIRECS,11644.0,5
641400,,,INTARIAN_PEPPER_ROOT,XIRECS,11648.0,3
651200,,,INTARIAN_PEPPER_ROOT,XIRECS,11645.0,7
652400,,,INTARIAN_PEPPER_ROOT,XIRECS,11659.0,5
655200,,,INTARIAN_PEPPER_ROOT,XIRECS,11649.0,5
657600,,,INTARIAN_PEPPER_ROOT,XIRECS,11651.0,5
659100,,,INTARIAN_PEPPER_ROOT,XIRECS,11655.0,5
663600,,,INTARIAN_PEPPER_ROOT,XIRECS,11657.0,4
665000,,,INTARIAN_PEPPER_ROOT,XIRECS,11671.0,7
666000,,,INTARIAN_PEPPER_ROOT,XIRECS,11672.0,4
668200,,,INTARIAN_PEPPER_ROOT,XIRECS,11662.0,6
671000,,,INTARIAN_PEPPER_ROOT,XIRECS,11674.0,6
671600,,,INTARIAN_PEPPER_ROOT,XIRECS,11668.0,3
679900,,,INTARIAN_PEPPER_ROOT,XIRECS,11689.0,4
685900,,,INTARIAN_PEPPER_ROOT,XIRECS,11680.0,5
686100,,,INTARIAN_PEPPER_ROOT,XIRECS,11682.0,3
689500,,,INTARIAN_PEPPER_ROOT,XIRECS,11683.0,6
689700,,,INTARIAN_PEPPER_ROOT,XIRECS,11686.0,4
690800,,,INTARIAN_PEPPER_ROOT,XIRECS,11697.0,7
695800,,,INTARIAN_PEPPER_ROOT,XIRECS,11689.0,4
696400,,,INTARIAN_PEPPER_ROOT,XIRECS,11690.0,5
700000,,,INTARIAN_PEPPER_ROOT,XIRECS,11709.0,5
704100,,,INTARIAN_PEPPER_ROOT,XIRECS,11700.0,8
706500,,,INTARIAN_PEPPER_ROOT,XIRECS,11710.0,6
707200,,,INTARIAN_PEPPER_ROOT,XIRECS,11701.0,6
709600,,,INTARIAN_PEPPER_ROOT,XIRECS,11706.0,5
709800,,,INTARIAN_PEPPER_ROOT,XIRECS,11706.0,6
716700,,,INTARIAN_PEPPER_ROOT,XIRECS,11723.0,5
719200,,,INTARIAN_PEPPER_ROOT,XIRECS,11713.0,3
721400,,,INTARIAN_PEPPER_ROOT,XIRECS,11715.0,3
727600,,,INTARIAN_PEPPER_ROOT,XIRECS,11724.0,3
728300,,,INTARIAN_PEPPER_ROOT,XIRECS,11731.0,6
730200,,,INTARIAN_PEPPER_ROOT,XIRECS,11721.0,7
732700,,,INTARIAN_PEPPER_ROOT,XIRECS,11726.0,6
734100,,,INTARIAN_PEPPER_ROOT,XIRECS,11728.0,3
736500,,,INTARIAN_PEPPER_ROOT,XIRECS,11730.0,4
747600,,,INTARIAN_PEPPER_ROOT,XIRECS,11741.0,4
748900,,,INTARIAN_PEPPER_ROOT,XIRECS,11755.0,3
750300,,,INTARIAN_PEPPER_ROOT,XIRECS,11757.0,6
754300,,,INTARIAN_PEPPER_ROOT,XIRECS,11748.0,3
757000,,,INTARIAN_PEPPER_ROOT,XIRECS,11751.0,4
757600,,,INTARIAN_PEPPER_ROOT,XIRECS,11767.0,3
758400,,,INTARIAN_PEPPER_ROOT,XIRECS,11765.0,3
760500,,,INTARIAN_PEPPER_ROOT,XIRECS,11767.0,3
760600,,,INTARIAN_PEPPER_ROOT,XIRECS,11757.0,3
763700,,,INTARIAN_PEPPER_ROOT,XIRECS,11770.0,3
770100,,,INTARIAN_PEPPER_ROOT,XIRECS,11764.0,6
772500,,,INTARIAN_PEPPER_ROOT,XIRECS,11766.0,5
772900,,,INTARIAN_PEPPER_ROOT,XIRECS,11767.0,4
775000,,,INTARIAN_PEPPER_ROOT,XIRECS,11766.0,3
775200,,,INTARIAN_PEPPER_ROOT,XIRECS,11769.0,7
778000,,,INTARIAN_PEPPER_ROOT,XIRECS,11780.0,6
778200,,,INTARIAN_PEPPER_ROOT,XIRECS,11772.0,6
780700,,,INTARIAN_PEPPER_ROOT,XIRECS,11777.0,7
783500,,,INTARIAN_PEPPER_ROOT,XIRECS,11790.0,6
785700,,,INTARIAN_PEPPER_ROOT,XIRECS,11782.0,6
791000,,,INTARIAN_PEPPER_ROOT,XIRECS,11787.0,8
791600,,,INTARIAN_PEPPER_ROOT,XIRECS,11785.0,4
795600,,,INTARIAN_PEPPER_ROOT,XIRECS,11802.0,5
795700,,,INTARIAN_PEPPER_ROOT,XIRECS,11799.0,7
805800,,,INTARIAN_PEPPER_ROOT,XIRECS,11799.0,5
807000,,,INTARIAN_PEPPER_ROOT,XIRECS,11801.0,4
807700,,,INTARIAN_PEPPER_ROOT,XIRECS,11801.0,7
816800,,,INTARIAN_PEPPER_ROOT,XIRECS,11823.0,7
818000,,,INTARIAN_PEPPER_ROOT,XIRECS,11812.0,6
820500,,,INTARIAN_PEPPER_ROOT,XIRECS,11811.0,7
823900,,,INTARIAN_PEPPER_ROOT,XIRECS,11817.0,6
829300,,,INTARIAN_PEPPER_ROOT,XIRECS,11832.0,6
830900,,,INTARIAN_PEPPER_ROOT,XIRECS,11827.0,7
832800,,,INTARIAN_PEPPER_ROOT,XIRECS,11826.0,7
834800,,,INTARIAN_PEPPER_ROOT,XIRECS,11828.0,5
839400,,,INTARIAN_PEPPER_ROOT,XIRECS,11849.0,3
846300,,,INTARIAN_PEPPER_ROOT,XIRECS,11840.0,3
846600,,,INTARIAN_PEPPER_ROOT,XIRECS,11840.0,5
847400,,,INTARIAN_PEPPER_ROOT,XIRECS,11843.0,7
851900,,,INTARIAN_PEPPER_ROOT,XIRECS,11848.0,4
856800,,,INTARIAN_PEPPER_ROOT,XIRECS,11853.0,8
859800,,,INTARIAN_PEPPER_ROOT,XIRECS,11863.0,4
862300,,,INTARIAN_PEPPER_ROOT,XIRECS,11869.0,5
865100,,,INTARIAN_PEPPER_ROOT,XIRECS,11859.0,5
865600,,,INTARIAN_PEPPER_ROOT,XIRECS,11869.0,8
866000,,,INTARIAN_PEPPER_ROOT,XIRECS,11860.0,6
869500,,,INTARIAN_PEPPER_ROOT,XIRECS,11876.0,7
870000,,,INTARIAN_PEPPER_ROOT,XIRECS,11876.0,6
870300,,,INTARIAN_PEPPER_ROOT,XIRECS,11864.0,6
870700,,,INTARIAN_PEPPER_ROOT,XIRECS,11877.0,6
881400,,,INTARIAN_PEPPER_ROOT,XIRECS,11875.0,6
881500,,,INTARIAN_PEPPER_ROOT,XIRECS,11888.0,4
886200,,,INTARIAN_PEPPER_ROOT,XIRECS,11893.0,7
893300,,,INTARIAN_PEPPER_ROOT,XIRECS,11896.0,5
896500,,,INTARIAN_PEPPER_ROOT,XIRECS,11900.0,3
897900,,,INTARIAN_PEPPER_ROOT,XIRECS,11901.0,5
901200,,,INTARIAN_PEPPER_ROOT,XIRECS,11904.0,4
905100,,,INTARIAN_PEPPER_ROOT,XIRECS,11912.0,6
912400,,,INTARIAN_PEPPER_ROOT,XIRECS,11906.0,7
913600,,,INTARIAN_PEPPER_ROOT,XIRECS,11910.0,6
918300,,,INTARIAN_PEPPER_ROOT,XIRECS,11921.0,3
918900,,,INTARIAN_PEPPER_ROOT,XIRECS,11925.0,3
928500,,,INTARIAN_PEPPER_ROOT,XIRECS,11935.0,3
933200,,,INTARIAN_PEPPER_ROOT,XIRECS,11924.0,3
938200,,,INTARIAN_PEPPER_ROOT,XIRECS,11934.0,3
941600,,,INTARIAN_PEPPER_ROOT,XIRECS,11935.0,5
944100,,,INTARIAN_PEPPER_ROOT,XIRECS,11951.0,3
944400,,,INTARIAN_PEPPER_ROOT,XIRECS,11954.0,7
945800,,,INTARIAN_PEPPER_ROOT,XIRECS,11949.0,3
947600,,,INTARIAN_PEPPER_ROOT,XIRECS,11941.0,7
949400,,,INTARIAN_PEPPER_ROOT,XIRECS,11945.0,6
951800,,,INTARIAN_PEPPER_ROOT,XIRECS,11961.0,6
952100,,,INTARIAN_PEPPER_ROOT,XIRECS,11946.0,4
958000,,,INTARIAN_PEPPER_ROOT,XIRECS,11964.0,3
963100,,,INTARIAN_PEPPER_ROOT,XIRECS,11966.0,5
965400,,,INTARIAN_PEPPER_ROOT,XIRECS,11959.0,5
968200,,,INTARIAN_PEPPER_ROOT,XIRECS,11962.0,7
974400,,,INTARIAN_PEPPER_ROOT,XIRECS,11977.0,5
976100,,,INTARIAN_PEPPER_ROOT,XIRECS,11970.0,3
976700,,,INTARIAN_PEPPER_ROOT,XIRECS,11970.0,6
984400,,,INTARIAN_PEPPER_ROOT,XIRECS,11991.0,3
985200,,,INTARIAN_PEPPER_ROOT,XIRECS,11992.0,5
991300,,,INTARIAN_PEPPER_ROOT,XIRECS,11985.0,7
991500,,,INTARIAN_PEPPER_ROOT,XIRECS,12001.0,6
995200,,,INTARIAN_PEPPER_ROOT,XIRECS,11989.0,4
998300,,,INTARIAN_PEPPER_ROOT,XIRECS,12005.0,6
1000,,,INTARIAN_PEPPER_ROOT,XIRECS,9995.0,7
4000,,,INTARIAN_PEPPER_ROOT,XIRECS,10007.0,7
10500,,,INTARIAN_PEPPER_ROOT,XIRECS,10013.0,5
12600,,,INTARIAN_PEPPER_ROOT,XIRECS,10018.0,3
15000,,,INTARIAN_PEPPER_ROOT,XIRECS,10021.0,7
15600,,,INTARIAN_PEPPER_ROOT,XIRECS,10021.0,3
20200,,,INTARIAN_PEPPER_ROOT,XIRECS,10026.0,6
21500,,,INTARIAN_PEPPER_ROOT,XIRECS,10027.0,4
22600,,,INTARIAN_PEPPER_ROOT,XIRECS,10019.0,3
22600,,,INTARIAN_PEPPER_ROOT,XIRECS,10019.0,4
28200,,,INTARIAN_PEPPER_ROOT,XIRECS,10034.0,6
29300,,,INTARIAN_PEPPER_ROOT,XIRECS,10021.0,6
29400,,,INTARIAN_PEPPER_ROOT,XIRECS,10035.0,7
32800,,,INTARIAN_PEPPER_ROOT,XIRECS,10038.0,3
35200,,,INTARIAN_PEPPER_ROOT,XIRECS,10032.0,5
37900,,,INTARIAN_PEPPER_ROOT,XIRECS,10040.0,4
38600,,,INTARIAN_PEPPER_ROOT,XIRECS,10033.0,6
42500,,,INTARIAN_PEPPER_ROOT,XIRECS,10037.0,3
45900,,,INTARIAN_PEPPER_ROOT,XIRECS,10038.0,6
46400,,,INTARIAN_PEPPER_ROOT,XIRECS,10049.0,4
52900,,,INTARIAN_PEPPER_ROOT,XIRECS,10049.0,6
53000,,,INTARIAN_PEPPER_ROOT,XIRECS,10049.0,6
53800,,,INTARIAN_PEPPER_ROOT,XIRECS,10048.0,4
55300,,,INTARIAN_PEPPER_ROOT,XIRECS,10052.0,7
57200,,,INTARIAN_PEPPER_ROOT,XIRECS,10060.0,8
60900,,,INTARIAN_PEPPER_ROOT,XIRECS,10066.0,6
61700,,,INTARIAN_PEPPER_ROOT,XIRECS,10064.0,5
64800,,,INTARIAN_PEPPER_ROOT,XIRECS,10059.0,7
72400,,,INTARIAN_PEPPER_ROOT,XIRECS,10067.0,5
73400,,,INTARIAN_PEPPER_ROOT,XIRECS,10079.0,3
86600,,,INTARIAN_PEPPER_ROOT,XIRECS,10083.0,3
88100,,,INTARIAN_PEPPER_ROOT,XIRECS,10094.0,6
89000,,,INTARIAN_PEPPER_ROOT,XIRECS,10095.0,6
91200,,,INTARIAN_PEPPER_ROOT,XIRECS,10086.0,5
91900,,,INTARIAN_PEPPER_ROOT,XIRECS,10084.0,7
98600,,,INTARIAN_PEPPER_ROOT,XIRECS,10101.0,3
102000,,,INTARIAN_PEPPER_ROOT,XIRECS,10096.0,7
108200,,,INTARIAN_PEPPER_ROOT,XIRECS,10114.0,6
114500,,,INTARIAN_PEPPER_ROOT,XIRECS,10120.0,4
117700,,,INTARIAN_PEPPER_ROOT,XIRECS,10114.0,8
123300,,,INTARIAN_PEPPER_ROOT,XIRECS,10129.0,4
129400,,,INTARIAN_PEPPER_ROOT,XIRECS,10132.0,5
130000,,,INTARIAN_PEPPER_ROOT,XIRECS,10124.0,4
131400,,,INTARIAN_PEPPER_ROOT,XIRECS,10139.0,5
134600,,,INTARIAN_PEPPER_ROOT,XIRECS,10129.0,5
136200,,,INTARIAN_PEPPER_ROOT,XIRECS,10139.0,7
141800,,,INTARIAN_PEPPER_ROOT,XIRECS,10136.0,5
144100,,,INTARIAN_PEPPER_ROOT,XIRECS,10136.0,3
148600,,,INTARIAN_PEPPER_ROOT,XIRECS,10154.0,7
149300,,,INTARIAN_PEPPER_ROOT,XIRECS,10144.0,3
155500,,,INTARIAN_PEPPER_ROOT,XIRECS,10152.0,4
156300,,,INTARIAN_PEPPER_ROOT,XIRECS,10151.0,3
156800,,,INTARIAN_PEPPER_ROOT,XIRECS,10159.0,3
159700,,,INTARIAN_PEPPER_ROOT,XIRECS,10156.0,7
165400,,,INTARIAN_PEPPER_ROOT,XIRECS,10171.0,4
169300,,,INTARIAN_PEPPER_ROOT,XIRECS,10164.0,3
175000,,,INTARIAN_PEPPER_ROOT,XIRECS,10181.0,3
178600,,,INTARIAN_PEPPER_ROOT,XIRECS,10175.0,4
184500,,,INTARIAN_PEPPER_ROOT,XIRECS,10190.0,7
184900,,,INTARIAN_PEPPER_ROOT,XIRECS,10177.0,3
185600,,,INTARIAN_PEPPER_ROOT,XIRECS,10191.0,5
189700,,,INTARIAN_PEPPER_ROOT,XIRECS,10192.0,6
190200,,,INTARIAN_PEPPER_ROOT,XIRECS,10196.0,3
193900,,,INTARIAN_PEPPER_ROOT,XIRECS,10199.0,6
202400,,,INTARIAN_PEPPER_ROOT,XIRECS,10197.0,6
203300,,,INTARIAN_PEPPER_ROOT,XIRECS,10198.0,6
205000,,,INTARIAN_PEPPER_ROOT,XIRECS,10208.0,7
206100,,,INTARIAN_PEPPER_ROOT,XIRECS,10203.0,6
206400,,,INTARIAN_PEPPER_ROOT,XIRECS,10203.0,4
207300,,,INTARIAN_PEPPER_ROOT,XIRECS,10202.0,5
208200,,,INTARIAN_PEPPER_ROOT,XIRECS,10203.0,7
208700,,,INTARIAN_PEPPER_ROOT,XIRECS,10203.0,4
210300,,,INTARIAN_PEPPER_ROOT,XIRECS,10216.0,5
212300,,,INTARIAN_PEPPER_ROOT,XIRECS,10218.0,6
218400,,,INTARIAN_PEPPER_ROOT,XIRECS,10213.0,7
219700,,,INTARIAN_PEPPER_ROOT,XIRECS,10225.0,3
219900,,,INTARIAN_PEPPER_ROOT,XIRECS,10214.0,3
221200,,,INTARIAN_PEPPER_ROOT,XIRECS,10218.0,8
221600,,,INTARIAN_PEPPER_ROOT,XIRECS,10227.0,6
225400,,,INTARIAN_PEPPER_ROOT,XIRECS,10228.0,3
226400,,,INTARIAN_PEPPER_ROOT,XIRECS,10232.0,5
231300,,,INTARIAN_PEPPER_ROOT,XIRECS,10234.0,7
231500,,,INTARIAN_PEPPER_ROOT,XIRECS,10226.0,5
231600,,,INTARIAN_PEPPER_ROOT,XIRECS,10237.0,4
234600,,,INTARIAN_PEPPER_ROOT,XIRECS,10229.0,5
235900,,,INTARIAN_PEPPER_ROOT,XIRECS,10244.0,6
241600,,,INTARIAN_PEPPER_ROOT,XIRECS,10247.0,7
243300,,,INTARIAN_PEPPER_ROOT,XIRECS,10246.0,4
246100,,,INTARIAN_PEPPER_ROOT,XIRECS,10240.0,5
248400,,,INTARIAN_PEPPER_ROOT,XIRECS,10257.0,7
250000,,,INTARIAN_PEPPER_ROOT,XIRECS,10244.0,5
250900,,,INTARIAN_PEPPER_ROOT,XIRECS,10257.0,7
253000,,,INTARIAN_PEPPER_ROOT,XIRECS,10249.0,4
262700,,,INTARIAN_PEPPER_ROOT,XIRECS,10265.0,3
264000,,,INTARIAN_PEPPER_ROOT,XIRECS,10260.0,6
265700,,,INTARIAN_PEPPER_ROOT,XIRECS,10274.0,4
268700,,,INTARIAN_PEPPER_ROOT,XIRECS,10265.0,5
275500,,,INTARIAN_PEPPER_ROOT,XIRECS,10270.0,6
282300,,,INTARIAN_PEPPER_ROOT,XIRECS,10277.0,5
283000,,,INTARIAN_PEPPER_ROOT,XIRECS,10289.0,5
286200,,,INTARIAN_PEPPER_ROOT,XIRECS,10292.0,4
288800,,,INTARIAN_PEPPER_ROOT,XIRECS,10283.0,5
289000,,,INTARIAN_PEPPER_ROOT,XIRECS,10292.0,5
292300,,,INTARIAN_PEPPER_ROOT,XIRECS,10298.0,7
295100,,,INTARIAN_PEPPER_ROOT,XIRECS,10292.0,7
298900,,,INTARIAN_PEPPER_ROOT,XIRECS,10291.0,3
301900,,,INTARIAN_PEPPER_ROOT,XIRECS,10310.0,7
311700,,,INTARIAN_PEPPER_ROOT,XIRECS,10317.0,7
