day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss,globalTs,spread,microprice,imbalance
0,692500,INTARIAN_PEPPER_ROOT,12686.0,10.0,12682.0,23.0,,,12699.0,10.0,,,,,12692.5,0.0,692500,13.0,12692.5,0.0
0,692600,INTARIAN_PEPPER_ROOT,12686.0,8.0,,,,,12699.0,8.0,12703.0,18.0,,,12692.5,0.0,692600,13.0,12692.5,0.0
0,692700,INTARIAN_PEPPER_ROOT,,,,,,,,,,,,,0.0,0.0,692700,,,
0,692800,INTARIAN_PEPPER_ROOT,12686.0,9.0,,,,,12703.0,17.0,,,,,12694.5,0.0,692800,17.0,12691.884615384615,-0.3076923076923077
0,692900,INTARIAN_PEPPER_ROOT,12686.0,9.0,12683.0,24.0,,,12700.0,9.0,12703.0,24.0,,,12693.0,0.0,692900,14.0,12693.0,0.0
0,693000,INTARIAN_PEPPER_ROOT,12686.0,8.0,12683.0,16.0,,,12700.0,8.0,12703.0,16.0,,,12693.0,0.0,693000,14.0,12693.0,0.0
0,693100,INTARIAN_PEPPER_ROOT,,,,,,,12703.0,20.0,,,,,12703.0,0.0,693100,,,
0,693200,INTARIAN_PEPPER_ROOT,12686.0,11.0,12683.0,22.0,,,12700.0,11.0,,,,,12693.0,0.0,693200,14.0,12693.0,0.0
0,693300,INTARIAN_PEPPER_ROOT,,,,,,,12700.0,10.0,12703.0,21.0,,,12700.0,0.0,693300,,,
0,693400,INTARIAN_PEPPER_ROOT,12687.0,11.0,,,,,12703.0,15.0,,,,,12695.0,0.0,693400,16.0,12693.76923076923,-0.15384615384615385
0,693500,INTARIAN_PEPPER_ROOT,12697.0,6.0,12687.0,8.0,12683.0,15.0,12704.0,15.0,,,,,12700.5,0.0,693500,7.0,12699.0,-0.42857142857142855
0,693600,INTARIAN_PEPPER_ROOT,12687.0,8.0,12684.0,18.0,,,12700.0,8.0,12704.0,18.0,,,12693.5,0.0,693600,13.0,12693.5,0.0
0,693700,INTARIAN_PEPPER_ROOT,12687.0,9.0,,,,,12701.0,9.0,12704.0,20.0,,,12694.0,0.0,693700,14.0,12694.0,0.0
0,693800,INTARIAN_PEPPER_ROOT,12687.0,10.0,12684.0,18.0,,,12704.0,18.0,,,,,12695.5,0.0,693800,17.0,12693.07142857143,-0.2857142857142857
0,693900,INTARIAN_PEPPER_ROOT,12697.0,3.0,12687.0,11.0,,,12701.0,11.0,12704.0,15.0,,,12699.0,0.0,693900,4.0,12697.857142857143,-0.5714285714285714
0,694000,INTARIAN_PEPPER_ROOT,12684.0,20.0,,,,,12701.0,9.0,12704.0,20.0,,,12692.5,0.0,694000,17.0,12695.724137931034,0.3793103448275862
0,694100,INTARIAN_PEPPER_ROOT,12687.0,10.0,12684.0,16.0,,,12704.0,16.0,,,,,12695.5,0.0,694100,17.0,12693.538461538461,-0.23076923076923078
0,694200,INTARIAN_PEPPER_ROOT,12687.0,12.0,12684.0,24.0,,,12701.0,12.0,12704.0,24.0,,,12694.0,0.0,694200,14.0,12694.0,0.0
0,694300,INTARIAN_PEPPER_ROOT,12684.0,18.0,,,,,12701.0,12.0,12704.0,18.0,,,12692.5,0.0,694300,17.0,12694.2,0.2
0,694400,INTARIAN_PEPPER_ROOT,12688.0,8.0,,,,,12701.0,8.0,12704.0,17.0,,,12694.5,0.0,694400,13.0,12694.5,0.0
0,694500,INTARIAN_PEPPER_ROOT,12684.0,19.0,,,,,12701.0,11.0,12705.0,19.0,,,12692.5,0.0,694500,17.0,12694.766666666666,0.26666666666666666
0,694600,INTARIAN_PEPPER_ROOT,12688.0,12.0,12685.0,24.0,,,12701.0,12.0,,,,,12694.5,0.0,694600,13.0,12694.5,0.0
0,694700,INTARIAN_PEPPER_ROOT,12688.0,11.0,12685.0,25.0,,,12702.0,11.0,12705.0,25.0,,,12695.0,0.0,694700,14.0,12695.0,0.0
0,694800,INTARIAN_PEPPER_ROOT,12688.0,9.0,,,,,12702.0,9.0,12705.0,24.0,,,12695.0,0.0,694800,14.0,12695.0,0.0
0,694900,INTARIAN_PEPPER_ROOT,12685.0,24.0,,,,,12702.0,11.0,12705.0,24.0,,,12693.5,0.0,694900,17.0,12696.657142857142,0.37142857142857144
0,695000,INTARIAN_PEPPER_ROOT,,,,,,,12702.0,9.0,12705.0,20.0,,,12702.0,0.0,695000,,,
0,695100,INTARIAN_PEPPER_ROOT,12685.0,20.0,,,,,12702.0,9.0,,,,,12693.5,0.0,695100,17.0,12696.724137931034,0.3793103448275862
0,695200,INTARIAN_PEPPER_ROOT,12688.0,9.0,12685.0,22.0,,,12702.0,9.0,12705.0,22.0,,,12695.0,0.0,695200,14.0,12695.0,0.0
0,695300,INTARIAN_PEPPER_ROOT,12688.0,12.0,12685.0,15.0,,,12702.0,12.0,12705.0,15.0,,,12695.0,0.0,695300,14.0,12695.0,0.0
0,695400,INTARIAN_PEPPER_ROOT,12685.0,16.0,,,,,12702.0,9.0,12705.0,16.0,,,12693.5,0.0,695400,17.0,12695.88,0.28
0,695500,INTARIAN_PEPPER_ROOT,12685.0,24.0,,,,,12702.0,12.0,12706.0,24.0,,,12693.5,0.0,695500,17.0,12696.333333333334,0.3333333333333333
0,695600,INTARIAN_PEPPER_ROOT,12689.0,10.0,12686.0,25.0,,,12702.0,10.0,,,,,12695.5,0.0,695600,13.0,12695.5,0.0
0,695700,INTARIAN_PEPPER_ROOT,12689.0,8.0,,,,,12703.0,8.0,12706.0,21.0,,,12696.0,0.0,695700,14.0,12696.0,0.0
0,695800,INTARIAN_PEPPER_ROOT,12689.0,9.0,12686.0,17.0,,,12703.0,9.0,,,,,12696.0,0.0,695800,14.0,12696.0,0.0
0,695900,INTARIAN_PEPPER_ROOT,12689.0,12.0,12686.0,15.0,,,12703.0,12.0,12706.0,15.0,,,12696.0,0.0,695900,14.0,12696.0,0.0
0,696000,INTARIAN_PEPPER_ROOT,12689.0,8.0,12686.0,25.0,,,12703.0,8.0,12706.0,25.0,,,12696.0,0.0,696000,14.0,12696.0,0.0
0,696100,INTARIAN_PEPPER_ROOT,12689.0,12.0,12686.0,19.0,,,12706.0,19.0,,,,,12697.5,0.0,696100,17.0,12695.58064516129,-0.22580645161290322
0,696200,INTARIAN_PEPPER_ROOT,12700.0,5.0,12689.0,10.0,12686.0,18.0,12703.0,10.0,12706.0,18.0,,,12701.5,0.0,696200,3.0,12701.0,-0.3333333333333333
0,696300,INTARIAN_PEPPER_ROOT,12700.0,6.0,12689.0,8.0,,,12706.0,21.0,,,,,12703.0,0.0,696300,6.0,12701.333333333334,-0.5555555555555556
0,696400,INTARIAN_PEPPER_ROOT,12690.0,10.0,,,,,12703.0,10.0,12706.0,17.0,,,12696.5,0.0,696400,13.0,12696.5,0.0
0,696500,INTARIAN_PEPPER_ROOT,12690.0,8.0,12686.0,18.0,,,12703.0,8.0,12707.0,18.0,,,12696.5,0.0,696500,13.0,12696.5,0.0
0,696600,INTARIAN_PEPPER_ROOT,12690.0,9.0,12687.0,19.0,,,12707.0,19.0,,,,,12698.5,0.0,696600,17.0,12695.464285714286,-0.35714285714285715
0,696700,INTARIAN_PEPPER_ROOT,12690.0,8.0,12687.0,16.0,,,12704.0,8.0,,,,,12697.0,0.0,696700,14.0,12697.0,0.0
0,696800,INTARIAN_PEPPER_ROOT,12700.0,5.0,12690.0,8.0,,,12707.0,17.0,,,,,12703.5,0.0,696800,7.0,12701.59090909091,-0.5454545454545454
0,696900,INTARIAN_PEPPER_ROOT,12690.0,9.0,12687.0,24.0,,,12704.0,9.0,12707.0,24.0,,,12697.0,0.0,696900,14.0,12697.0,0.0
0,697000,INTARIAN_PEPPER_ROOT,,,,,,,12707.0,18.0,,,,,12707.0,0.0,697000,,,
0,697100,INTARIAN_PEPPER_ROOT,12687.0,20.0,,,,,12704.0,12.0,12707.0,20.0,,,12695.5,0.0,697100,17.0,12697.625,0.25
0,697200,INTARIAN_PEPPER_ROOT,12690.0,10.0,,,,,12704.0,10.0,12707.0,16.0,,,12697.0,0.0,697200,14.0,12697.0,0.0
0,697300,INTARIAN_PEPPER_ROOT,12690.0,11.0,12687.0,16.0,,,12704.0,11.0,12707.0,16.0,,,12697.0,0.0,697300,14.0,12697.0,0.0
0,697400,INTARIAN_PEPPER_ROOT,12691.0,8.0,12687.0,15.0,,,12704.0,8.0,12707.0,15.0,,,12697.5,0.0,697400,13.0,12697.5,0.0
0,697500,INTARIAN_PEPPER_ROOT,12691.0,12.0,,,,,12704.0,12.0,12708.0,19.0,,,12697.5,0.0,697500,13.0,12697.5,0.0
0,697600,INTARIAN_PEPPER_ROOT,12688.0,25.0,,,,,12704.0,9.0,,,,,12696.0,0.0,697600,16.0,12699.764705882353,0.47058823529411764
0,697700,INTARIAN_PEPPER_ROOT,12691.0,12.0,,,,,12705.0,12.0,12708.0,25.0,,,12698.0,0.0,697700,14.0,12698.0,0.0
0,697800,INTARIAN_PEPPER_ROOT,12691.0,10.0,12688.0,23.0,,,12708.0,23.0,,,,,12699.5,0.0,697800,17.0,12696.151515151516,-0.3939393939393939
0,697900,INTARIAN_PEPPER_ROOT,12691.0,11.0,12688.0,15.0,,,12705.0,11.0,12708.0,15.0,,,12698.0,0.0,697900,14.0,12698.0,0.0
0,698000,INTARIAN_PEPPER_ROOT,12691.0,10.0,12688.0,23.0,,,12705.0,10.0,,,,,12698.0,0.0,698000,14.0,12698.0,0.0
0,698100,INTARIAN_PEPPER_ROOT,12691.0,11.0,12688.0,18.0,,,12705.0,11.0,12708.0,18.0,,,12698.0,0.0,698100,14.0,12698.0,0.0
0,698200,INTARIAN_PEPPER_ROOT,12691.0,12.0,12688.0,16.0,,,12705.0,12.0,,,,,12698.0,0.0,698200,14.0,12698.0,0.0
0,698300,INTARIAN_PEPPER_ROOT,12691.0,8.0,12688.0,20.0,,,12705.0,8.0,12708.0,20.0,,,12698.0,0.0,698300,14.0,12698.0,0.0
0,698400,INTARIAN_PEPPER_ROOT,,,,,,,12705.0,12.0,12708.0,25.0,,,12705.0,0.0,698400,,,
0,698500,INTARIAN_PEPPER_ROOT,12692.0,8.0,12688.0,20.0,,,12705.0,8.0,12709.0,20.0,,,12698.5,0.0,698500,13.0,12698.5,0.0
0,698600,INTARIAN_PEPPER_ROOT,12692.0,12.0,12689.0,19.0,,,,,,,,,12692.0,0.0,698600,,,
0,698700,INTARIAN_PEPPER_ROOT,12692.0,9.0,12689.0,24.0,,,12709.0,24.0,,,,,12700.5,0.0,698700,17.0,12696.636363636364,-0.45454545454545453
0,698800,INTARIAN_PEPPER_ROOT,12692.0,11.0,12689.0,21.0,,,12706.0,11.0,,,,,12699.0,0.0,698800,14.0,12699.0,0.0
0,698900,INTARIAN_PEPPER_ROOT,12692.0,9.0,12689.0,21.0,,,12706.0,9.0,12709.0,21.0,,,12699.0,0.0,698900,14.0,12699.0,0.0
0,699000,INTARIAN_PEPPER_ROOT,12692.0,10.0,12689.0,22.0,,,12706.0,10.0,12709.0,22.0,,,12699.0,0.0,699000,14.0,12699.0,0.0
0,699100,INTARIAN_PEPPER_ROOT,12692.0,12.0,12689.0,15.0,,,12706.0,12.0,12709.0,15.0,,,12699.0,0.0,699100,14.0,12699.0,0.0
0,699200,INTARIAN_PEPPER_ROOT,12692.0,8.0,12689.0,18.0,,,12706.0,8.0,12709.0,18.0,,,12699.0,0.0,699200,14.0,12699.0,0.0
0,699300,INTARIAN_PEPPER_ROOT,12692.0,12.0,12689.0,19.0,,,12706.0,12.0,12709.0,19.0,,,12699.0,0.0,699300,14.0,12699.0,0.0
0,699400,INTARIAN_PEPPER_ROOT,12693.0,8.0,12689.0,17.0,,,12706.0,8.0,12709.0,17.0,,,12699.5,0.0,699400,13.0,12699.5,0.0
0,699500,INTARIAN_PEPPER_ROOT,12693.0,9.0,12689.0,15.0,,,12706.0,9.0,12710.0,15.0,,,12699.5,0.0,699500,13.0,12699.5,0.0
0,699600,INTARIAN_PEPPER_ROOT,12693.0,10.0,12690.0,25.0,,,12706.0,10.0,12710.0,25.0,,,12699.5,0.0,699600,13.0,12699.5,0.0
0,699700,INTARIAN_PEPPER_ROOT,12693.0,8.0,,,,,12707.0,8.0,12710.0,22.0,,,12700.0,0.0,699700,14.0,12700.0,0.0
0,699800,INTARIAN_PEPPER_ROOT,12693.0,8.0,12690.0,15.0,,,12707.0,8.0,12710.0,15.0,,,12700.0,0.0,699800,14.0,12700.0,0.0
0,699900,INTARIAN_PEPPER_ROOT,12693.0,8.0,12690.0,20.0,,,12710.0,20.0,,,,,12701.5,0.0,699900,17.0,12697.857142857143,-0.42857142857142855
0,700000,INTARIAN_PEPPER_ROOT,12693.0,12.0,,,,,12707.0,12.0,12710.0,24.0,,,12700.0,0.0,700000,14.0,12700.0,0.0
0,700100,INTARIAN_PEPPER_ROOT,12693.0,8.0,12690.0,21.0,,,12707.0,8.0,12710.0,21.0,,,12700.0,0.0,700100,14.0,12700.0,0.0
0,700200,INTARIAN_PEPPER_ROOT,12693.0,10.0,12690.0,17.0,,,12707.0,10.0,12710.0,17.0,,,12700.0,0.0,700200,14.0,12700.0,0.0
0,700300,INTARIAN_PEPPER_ROOT,12693.0,8.0,12690.0,15.0,,,12707.0,8.0,12710.0,15.0,,,12700.0,0.0,700300,14.0,12700.0,0.0
0,700400,INTARIAN_PEPPER_ROOT,12694.0,11.0,12690.0,21.0,,,12707.0,11.0,12710.0,21.0,,,12700.5,0.0,700400,13.0,12700.5,0.0
0,700500,INTARIAN_PEPPER_ROOT,12694.0,11.0,,,,,12707.0,11.0,12711.0,17.0,,,12700.5,0.0,700500,13.0,12700.5,0.0
0,700600,INTARIAN_PEPPER_ROOT,,,,,,,12707.0,9.0,12711.0,16.0,,,12707.0,0.0,700600,,,
0,700700,INTARIAN_PEPPER_ROOT,12694.0,10.0,12691.0,16.0,,,12708.0,10.0,12711.0,16.0,,,12701.0,0.0,700700,14.0,12701.0,0.0
0,700800,INTARIAN_PEPPER_ROOT,12691.0,16.0,,,,,12708.0,8.0,,,,,12699.5,0.0,700800,17.0,12702.333333333334,0.3333333333333333
0,700900,INTARIAN_PEPPER_ROOT,12694.0,10.0,12691.0,24.0,,,12708.0,10.0,12711.0,24.0,,,12701.0,0.0,700900,14.0,12701.0,0.0
0,701000,INTARIAN_PEPPER_ROOT,12694.0,9.0,12691.0,16.0,,,12708.0,9.0,12711.0,16.0,,,12701.0,0.0,701000,14.0,12701.0,0.0
0,701100,INTARIAN_PEPPER_ROOT,12694.0,12.0,12691.0,25.0,,,12711.0,25.0,,,,,12702.5,0.0,701100,17.0,12699.513513513513,-0.35135135135135137
0,701200,INTARIAN_PEPPER_ROOT,12694.0,8.0,12691.0,22.0,,,12708.0,8.0,12711.0,22.0,,,12701.0,0.0,701200,14.0,12701.0,0.0
0,701300,INTARIAN_PEPPER_ROOT,12694.0,12.0,12691.0,21.0,,,12708.0,12.0,12711.0,21.0,,,12701.0,0.0,701300,14.0,12701.0,0.0
0,701400,INTARIAN_PEPPER_ROOT,12695.0,11.0,12691.0,23.0,,,12708.0,11.0,12711.0,23.0,,,12701.5,0.0,701400,13.0,12701.5,0.0
0,701500,INTARIAN_PEPPER_ROOT,12695.0,8.0,12691.0,22.0,,,12708.0,8.0,12712.0,22.0,,,12701.5,0.0,701500,13.0,12701.5,0.0
0,701600,INTARIAN_PEPPER_ROOT,12695.0,12.0,12692.0,17.0,,,12708.0,12.0,12712.0,17.0,,,12701.5,0.0,701600,13.0,12701.5,0.0
0,701700,INTARIAN_PEPPER_ROOT,12695.0,12.0,12692.0,17.0,,,12712.0,17.0,,,,,12703.5,0.0,701700,17.0,12702.034482758621,-0.1724137931034483
0,701800,INTARIAN_PEPPER_ROOT,12692.0,16.0,,,,,12709.0,11.0,12712.0,16.0,,,12700.5,0.0,701800,17.0,12702.074074074075,0.18518518518518517
0,701900,INTARIAN_PEPPER_ROOT,12695.0,12.0,12692.0,17.0,,,12709.0,12.0,12712.0,17.0,,,12702.0,0.0,701900,14.0,12702.0,0.0
0,702000,INTARIAN_PEPPER_ROOT,12695.0,10.0,12692.0,25.0,,,12709.0,10.0,12712.0,25.0,,,12702.0,0.0,702000,14.0,12702.0,0.0
0,702100,INTARIAN_PEPPER_ROOT,12695.0,8.0,12692.0,18.0,,,12709.0,8.0,,,,,12702.0,0.0,702100,14.0,12702.0,0.0
0,702200,INTARIAN_PEPPER_ROOT,12695.0,10.0,12692.0,21.0,,,12709.0,10.0,12712.0,21.0,,,12702.0,0.0,702200,14.0,12702.0,0.0
0,702300,INTARIAN_PEPPER_ROOT,12695.0,9.0,,,,,12709.0,9.0,12712.0,22.0,,,12702.0,0.0,702300,14.0,12702.0,0.0
0,702400,INTARIAN_PEPPER_ROOT,12696.0,12.0,12692.0,23.0,,,12704.0,7.0,12709.0,12.0,12712.0,23.0,12700.0,0.0,702400,8.0,12701.052631578947,0.2631578947368421
0,702500,INTARIAN_PEPPER_ROOT,12692.0,16.0,,,,,12709.0,11.0,,,,,12700.5,0.0,702500,17.0,12702.074074074075,0.18518518518518517
0,702600,INTARIAN_PEPPER_ROOT,12696.0,8.0,12693.0,21.0,,,12709.0,8.0,,,,,12702.5,0.0,702600,13.0,12702.5,0.0
0,702700,INTARIAN_PEPPER_ROOT,12696.0,9.0,12693.0,18.0,,,12710.0,9.0,12713.0,18.0,,,12703.0,0.0,702700,14.0,12703.0,0.0
0,702800,INTARIAN_PEPPER_ROOT,12696.0,8.0,12693.0,24.0,,,12710.0,8.0,12713.0,24.0,,,12703.0,0.0,702800,14.0,12703.0,0.0
0,702900,INTARIAN_PEPPER_ROOT,12696.0,11.0,12693.0,19.0,,,12710.0,11.0,12713.0,19.0,,,12703.0,0.0,702900,14.0,12703.0,0.0
0,703000,INTARIAN_PEPPER_ROOT,12696.0,12.0,12693.0,23.0,,,12710.0,12.0,12713.0,23.0,,,12703.0,0.0,703000,14.0,12703.0,0.0
0,703100,INTARIAN_PEPPER_ROOT,12696.0,9.0,12693.0,16.0,,,12710.0,9.0,12713.0,16.0,,,12703.0,0.0,703100,14.0,12703.0,0.0
0,703200,INTARIAN_PEPPER_ROOT,12696.0,8.0,12693.0,19.0,,,12710.0,8.0,12713.0,19.0,,,12703.0,0.0,703200,14.0,12703.0,0.0
0,703300,INTARIAN_PEPPER_ROOT,12696.0,11.0,12693.0,24.0,,,12710.0,11.0,12713.0,24.0,,,12703.0,0.0,703300,14.0,12703.0,0.0
0,703400,INTARIAN_PEPPER_ROOT,12697.0,9.0,12693.0,16.0,,,12713.0,16.0,,,,,12705.0,0.0,703400,16.0,12702.76,-0.28
0,703500,INTARIAN_PEPPER_ROOT,12697.0,12.0,12693.0,18.0,,,12710.0,12.0,12714.0,18.0,,,12703.5,0.0,703500,13.0,12703.5,0.0
0,703600,INTARIAN_PEPPER_ROOT,12694.0,21.0,,,,,12714.0,21.0,,,,,12704.0,0.0,703600,20.0,12704.0,0.0
0,703700,INTARIAN_PEPPER_ROOT,,,,,,,12711.0,9.0,12714.0,20.0,,,12711.0,0.0,703700,,,
0,703800,INTARIAN_PEPPER_ROOT,12697.0,8.0,,,,,12714.0,16.0,,,,,12705.5,0.0,703800,17.0,12702.666666666666,-0.3333333333333333
0,703900,INTARIAN_PEPPER_ROOT,,,,,,,12714.0,16.0,,,,,12714.0,0.0,703900,,,
0,704000,INTARIAN_PEPPER_ROOT,12697.0,8.0,12694.0,22.0,,,12711.0,8.0,,,,,12704.0,0.0,704000,14.0,12704.0,0.0
0,704100,INTARIAN_PEPPER_ROOT,12697.0,12.0,12694.0,22.0,,,12711.0,12.0,12714.0,22.0,,,12704.0,0.0,704100,14.0,12704.0,0.0
0,704200,INTARIAN_PEPPER_ROOT,12697.0,10.0,12694.0,20.0,,,12714.0,20.0,,,,,12705.5,0.0,704200,17.0,12702.666666666666,-0.3333333333333333
0,704300,INTARIAN_PEPPER_ROOT,12697.0,12.0,12694.0,22.0,,,12711.0,12.0,12714.0,22.0,,,12704.0,0.0,704300,14.0,12704.0,0.0
0,704400,INTARIAN_PEPPER_ROOT,12698.0,11.0,12694.0,20.0,,,12711.0,11.0,12714.0,20.0,,,12704.5,0.0,704400,13.0,12704.5,0.0
0,704500,INTARIAN_PEPPER_ROOT,12698.0,10.0,12694.0,23.0,,,12715.0,23.0,,,,,12706.5,0.0,704500,17.0,12703.151515151516,-0.3939393939393939
0,704600,INTARIAN_PEPPER_ROOT,12698.0,11.0,12695.0,22.0,,,12711.0,11.0,12715.0,22.0,,,12704.5,0.0,704600,13.0,12704.5,0.0
0,704700,INTARIAN_PEPPER_ROOT,12695.0,18.0,,,,,12712.0,11.0,12715.0,18.0,,,12703.5,0.0,704700,17.0,12705.551724137931,0.2413793103448276
0,704800,INTARIAN_PEPPER_ROOT,12698.0,8.0,12695.0,21.0,,,12715.0,21.0,,,,,12706.5,0.0,704800,17.0,12702.689655172413,-0.4482758620689655
0,704900,INTARIAN_PEPPER_ROOT,12698.0,12.0,12695.0,22.0,,,12712.0,12.0,12715.0,22.0,,,12705.0,0.0,704900,14.0,12705.0,0.0
0,705000,INTARIAN_PEPPER_ROOT,,,,,,,12715.0,22.0,,,,,12715.0,0.0,705000,,,
0,705100,INTARIAN_PEPPER_ROOT,12698.0,11.0,12695.0,18.0,,,12712.0,11.0,,,,,12705.0,0.0,705100,14.0,12705.0,0.0
0,705200,INTARIAN_PEPPER_ROOT,12698.0,12.0,,,,,12712.0,12.0,12715.0,18.0,,,12705.0,0.0,705200,14.0,12705.0,0.0
0,705300,INTARIAN_PEPPER_ROOT,12695.0,18.0,,,,,12712.0,12.0,12715.0,18.0,,,12703.5,0.0,705300,17.0,12705.2,0.2
0,705400,INTARIAN_PEPPER_ROOT,12695.0,23.0,,,,,12712.0,12.0,12715.0,23.0,,,12703.5,0.0,705400,17.0,12706.171428571428,0.3142857142857143
0,705500,INTARIAN_PEPPER_ROOT,12699.0,12.0,12695.0,19.0,,,12712.0,12.0,12716.0,19.0,,,12705.5,0.0,705500,13.0,12705.5,0.0
0,705600,INTARIAN_PEPPER_ROOT,12699.0,9.0,,,,,12712.0,9.0,12716.0,20.0,,,12705.5,0.0,705600,13.0,12705.5,0.0
0,705700,INTARIAN_PEPPER_ROOT,12699.0,9.0,12696.0,22.0,,,12716.0,22.0,,,,,12707.5,0.0,705700,17.0,12703.935483870968,-0.41935483870967744
0,705800,INTARIAN_PEPPER_ROOT,12699.0,12.0,12696.0,15.0,,,12713.0,12.0,12716.0,15.0,,,12706.0,0.0,705800,14.0,12706.0,0.0
0,705900,INTARIAN_PEPPER_ROOT,12699.0,10.0,12696.0,25.0,,,12713.0,10.0,12716.0,25.0,,,12706.0,0.0,705900,14.0,12706.0,0.0
0,706000,INTARIAN_PEPPER_ROOT,,,,,,,12713.0,10.0,12716.0,17.0,,,12713.0,0.0,706000,,,
0,706100,INTARIAN_PEPPER_ROOT,12699.0,9.0,12696.0,17.0,,,,,,,,,12699.0,0.0,706100,,,
0,706200,INTARIAN_PEPPER_ROOT,12699.0,8.0,12696.0,21.0,,,12716.0,21.0,,,,,12707.5,0.0,706200,17.0,12703.689655172413,-0.4482758620689655
0,706300,INTARIAN_PEPPER_ROOT,12696.0,18.0,,,,,12713.0,10.0,12716.0,18.0,,,12704.5,0.0,706300,17.0,12706.92857142857,0.2857142857142857
0,706400,INTARIAN_PEPPER_ROOT,12700.0,8.0,12696.0,21.0,,,12713.0,8.0,12716.0,21.0,,,12706.5,0.0,706400,13.0,12706.5,0.0
0,706500,INTARIAN_PEPPER_ROOT,12700.0,9.0,12696.0,19.0,,,12713.0,9.0,12717.0,19.0,,,12706.5,0.0,706500,13.0,12706.5,0.0
0,706600,INTARIAN_PEPPER_ROOT,12700.0,9.0,,,,,12713.0,9.0,12717.0,18.0,,,12706.5,0.0,706600,13.0,12706.5,0.0
0,706700,INTARIAN_PEPPER_ROOT,12700.0,9.0,,,,,12714.0,9.0,12717.0,25.0,,,12707.0,0.0,706700,14.0,12707.0,0.0
0,706800,INTARIAN_PEPPER_ROOT,12697.0,17.0,,,,,12714.0,12.0,12717.0,17.0,,,12705.5,0.0,706800,17.0,12706.965517241379,0.1724137931034483
0,706900,INTARIAN_PEPPER_ROOT,12700.0,11.0,12697.0,25.0,,,12714.0,11.0,12717.0,25.0,,,12707.0,0.0,706900,14.0,12707.0,0.0
0,707000,INTARIAN_PEPPER_ROOT,12697.0,16.0,,,,,12714.0,9.0,12717.0,16.0,,,12705.5,0.0,707000,17.0,12707.88,0.28
0,707100,INTARIAN_PEPPER_ROOT,12700.0,9.0,,,,,12714.0,9.0,12717.0,17.0,,,12707.0,0.0,707100,14.0,12707.0,0.0
0,707200,INTARIAN_PEPPER_ROOT,12700.0,10.0,,,,,12714.0,10.0,12717.0,16.0,,,12707.0,0.0,707200,14.0,12707.0,0.0
0,707300,INTARIAN_PEPPER_ROOT,12700.0,11.0,12697.0,23.0,,,12714.0,11.0,,,,,12707.0,0.0,707300,14.0,12707.0,0.0
0,707400,INTARIAN_PEPPER_ROOT,12697.0,24.0,,,,,12714.0,12.0,12717.0,24.0,,,12705.5,0.0,707400,17.0,12708.333333333334,0.3333333333333333
0,707500,INTARIAN_PEPPER_ROOT,12701.0,12.0,12697.0,22.0,,,12714.0,12.0,12718.0,22.0,,,12707.5,0.0,707500,13.0,12707.5,0.0
0,707600,INTARIAN_PEPPER_ROOT,12711.0,6.0,12701.0,10.0,,,12714.0,10.0,12718.0,23.0,,,12712.5,0.0,707600,3.0,12712.125,-0.25
0,707700,INTARIAN_PEPPER_ROOT,12701.0,12.0,12698.0,23.0,,,12715.0,12.0,12718.0,23.0,,,12708.0,0.0,707700,14.0,12708.0,0.0
0,707800,INTARIAN_PEPPER_ROOT,12701.0,12.0,12698.0,19.0,,,12715.0,12.0,12718.0,19.0,,,12708.0,0.0,707800,14.0,12708.0,0.0
0,707900,INTARIAN_PEPPER_ROOT,12701.0,11.0,12698.0,21.0,,,12718.0,21.0,,,,,12709.5,0.0,707900,17.0,12706.84375,-0.3125
0,708000,INTARIAN_PEPPER_ROOT,12701.0,8.0,,,,,12715.0,8.0,,,,,12708.0,0.0,708000,14.0,12708.0,0.0
0,708100,INTARIAN_PEPPER_ROOT,12701.0,10.0,12698.0,19.0,,,12715.0,10.0,,,,,12708.0,0.0,708100,14.0,12708.0,0.0
0,708200,INTARIAN_PEPPER_ROOT,12701.0,11.0,12698.0,23.0,,,12715.0,11.0,12718.0,23.0,,,12708.0,0.0,708200,14.0,12708.0,0.0
0,708300,INTARIAN_PEPPER_ROOT,12701.0,9.0,,,,,12715.0,9.0,,,,,12708.0,0.0,708300,14.0,12708.0,0.0
0,708400,INTARIAN_PEPPER_ROOT,12702.0,9.0,12698.0,19.0,,,12715.0,9.0,12718.0,19.0,,,12708.5,0.0,708400,13.0,12708.5,0.0
0,708500,INTARIAN_PEPPER_ROOT,12702.0,11.0,,,,,12715.0,11.0,12719.0,16.0,,,12708.5,0.0,708500,13.0,12708.5,0.0
0,708600,INTARIAN_PEPPER_ROOT,12702.0,8.0,12699.0,17.0,,,12715.0,8.0,12719.0,17.0,,,12708.5,0.0,708600,13.0,12708.5,0.0
0,708700,INTARIAN_PEPPER_ROOT,12702.0,8.0,12699.0,22.0,,,12716.0,8.0,12719.0,22.0,,,12709.0,0.0,708700,14.0,12709.0,0.0
0,708800,INTARIAN_PEPPER_ROOT,12699.0,25.0,,,,,12719.0,25.0,,,,,12709.0,0.0,708800,20.0,12709.0,0.0
0,708900,INTARIAN_PEPPER_ROOT,12702.0,12.0,12699.0,20.0,,,12716.0,12.0,12719.0,20.0,,,12709.0,0.0,708900,14.0,12709.0,0.0
